#Wavelength (micron)	Flux (erg s-1 cm-2 micron-1)	 r2 F (cm2 erg s-1 cm-2 micron-1)
9.5572142632e+00	6.9248829453e+04	2.3551858053e+35
9.5476331417e+00	6.9650076506e+04	2.3688324095e+35
9.5381621869e+00	6.9987903748e+04	2.3803220756e+35
9.5286192078e+00	7.0277178225e+04	2.3901604388e+35
9.5190953052e+00	7.0264435479e+04	2.3897270520e+35
9.5095904219e+00	7.0626148254e+04	2.4020290764e+35
9.5001045011e+00	7.0833779414e+04	2.4090907115e+35
9.4905474148e+00	7.1382294659e+04	2.4277459773e+35
9.4810994283e+00	7.1906514512e+04	2.4455749452e+35
9.4716702343e+00	7.1505437940e+04	2.4319341391e+35
9.4621702434e+00	7.1928038913e+04	2.4463070003e+35
9.4526892901e+00	7.1974187940e+04	2.4478765508e+35
9.4433164928e+00	7.2601269345e+04	2.4692038893e+35
9.4338732653e+00	7.2520239607e+04	2.4664480291e+35
9.4244489054e+00	7.2773040755e+04	2.4750459171e+35
9.4150433563e+00	7.3325666166e+04	2.4938409716e+35
9.4055680963e+00	7.3261936976e+04	2.4916735113e+35
9.3962001766e+00	7.3478424708e+04	2.4990363626e+35
9.3868508993e+00	7.3890297986e+04	2.5130443698e+35
9.3774322715e+00	7.4125231883e+04	2.5210345839e+35
9.3680325258e+00	7.4294511818e+04	2.5267918755e+35
9.3587391907e+00	7.4723042105e+04	2.5413663955e+35
9.3493768640e+00	7.4717664944e+04	2.5411835157e+35
9.3400332505e+00	7.5865480978e+04	2.5802212879e+35
9.3307082941e+00	7.5433548874e+04	2.5655310705e+35
9.3214019389e+00	7.5580498658e+04	2.5705289029e+35
9.3120274146e+00	7.5835844863e+04	2.5792133494e+35
9.3027582678e+00	7.6044142884e+04	2.5862976647e+35
9.2934211871e+00	7.6768297496e+04	2.6109265094e+35
9.2841890261e+00	7.6696220153e+04	2.6084751245e+35
9.2748891651e+00	7.7228948985e+04	2.6265934868e+35
9.2656079165e+00	7.7191788539e+04	2.6253296423e+35
9.2563452247e+00	7.7541304071e+04	2.6372168327e+35
9.2471010338e+00	7.7681092993e+04	2.6419711208e+35
9.2378752887e+00	7.8035736422e+04	2.6540327134e+35
9.2286679341e+00	7.8254146302e+04	2.6614609378e+35
9.2194789151e+00	7.8960830553e+04	2.6854956072e+35
9.2102233479e+00	7.8953451907e+04	2.6852446559e+35
9.2010710047e+00	7.9241007869e+04	2.6950245717e+35
9.1918523421e+00	7.9288572836e+04	2.6966422789e+35
9.1826521336e+00	8.0099466985e+04	2.7242211767e+35
9.1734703238e+00	8.0350408806e+04	2.7327558281e+35
9.1643068577e+00	8.0374709890e+04	2.7335823196e+35
9.1551616802e+00	8.0519288274e+04	2.7384994995e+35
9.1460347366e+00	8.1159174324e+04	2.7602623301e+35
9.1368424900e+00	8.1325259628e+04	2.7659109707e+35
9.1277520172e+00	8.1539394299e+04	2.7731937933e+35
9.1185964656e+00	8.1709362036e+04	2.7789744773e+35
9.1095422455e+00	8.2186877705e+04	2.7952150135e+35
9.1004231697e+00	8.2424341499e+04	2.8032912707e+35
9.0913223328e+00	8.2745125337e+04	2.8142012825e+35
9.0822396803e+00	8.2980474176e+04	2.8222056090e+35
9.0731751576e+00	8.3237940228e+04	2.8309621526e+35
9.0641287106e+00	8.3473004524e+04	2.8389568017e+35
9.0551002852e+00	8.3872061490e+04	2.8525289200e+35
9.0460079967e+00	8.4201048282e+04	2.8637179181e+35
9.0370156160e+00	8.4366337523e+04	2.8693394842e+35
9.0279595909e+00	8.4723388225e+04	2.8814829493e+35
9.0189216977e+00	8.4967710946e+04	2.8897924819e+35
9.0099018822e+00	8.5372851164e+04	2.9035714944e+35
9.0009000900e+00	8.5502987356e+04	2.9079974886e+35
8.9919162673e+00	8.6049860816e+04	2.9265969165e+35
8.9829503602e+00	8.6223090171e+04	2.9324885297e+35
8.9740023153e+00	8.6454308005e+04	2.9403523588e+35
8.9649917074e+00	8.6765624531e+04	2.9509403827e+35
8.9560793867e+00	8.7011880606e+04	2.9593156696e+35
8.9471047169e+00	8.7288629266e+04	2.9687280238e+35
8.9381480157e+00	8.7760289311e+04	2.9847694075e+35
8.9292092292e+00	8.8161212704e+04	2.9984050039e+35
8.9202883037e+00	8.8329807373e+04	3.0041389892e+35
8.9113851857e+00	8.9073404224e+04	3.0294290737e+35
8.9024998220e+00	8.8969697206e+04	3.0259019484e+35
8.8936321594e+00	8.9522477260e+04	3.0447022624e+35
8.8847032065e+00	8.9554402285e+04	3.0457880477e+35
8.8758709448e+00	8.9954313487e+04	3.0593892190e+35
8.8669776020e+00	9.0492436205e+04	3.0776910300e+35
8.8581020631e+00	9.0821367372e+04	3.0888781362e+35
8.8492442745e+00	9.0848386675e+04	3.0897970757e+35
8.8404041833e+00	9.1273965601e+04	3.1042712184e+35
8.8315817363e+00	9.1372161361e+04	3.1076109032e+35
8.8227768808e+00	9.1628170908e+04	3.1163179103e+35
8.8139895642e+00	9.2272644362e+04	3.1382367607e+35
8.8051422030e+00	9.2403875545e+04	3.1426999960e+35
8.7963899616e+00	9.2855679414e+04	3.1580660616e+35
8.7875778799e+00	9.3242348890e+04	3.1712168754e+35
8.7787834362e+00	9.3475558006e+04	3.1791484290e+35
8.7700065775e+00	9.3743079989e+04	3.1882469796e+35
8.7612472512e+00	9.3946414697e+04	3.1951624902e+35
8.7525054047e+00	9.4544606334e+04	3.2155072738e+35
8.7437809858e+00	9.5518425421e+04	3.2486273267e+35
8.7349976416e+00	9.5049733468e+04	3.2326868892e+35
8.7263080736e+00	9.5479442416e+04	3.2473014960e+35
8.7175597807e+00	9.5683334321e+04	3.2542359572e+35
8.7089048552e+00	9.5989484104e+04	3.2646482577e+35
8.7001914042e+00	9.6188500537e+04	3.2714169018e+35
8.6914953718e+00	9.6583157122e+04	3.2848393610e+35
8.6828167057e+00	9.6995119206e+04	3.2988503885e+35
8.6741553541e+00	9.7358118377e+04	3.3111961639e+35
8.6654361747e+00	9.7705130632e+04	3.3229982166e+35
8.6568094463e+00	9.7907650768e+04	3.3298860233e+35
8.6481250865e+00	9.8463773760e+04	3.3488000322e+35
8.6395327741e+00	9.8924483218e+04	3.3644689812e+35
8.6308830256e+00	9.8880208891e+04	3.3629631901e+35
8.6222505798e+00	9.9242324139e+04	3.3752789029e+35
8.6136353848e+00	9.9581647691e+04	3.3868194592e+35
8.6050373889e+00	1.0009031083e+05	3.4041193356e+35
8.5964565406e+00	1.0038538775e+05	3.4141550430e+35
8.5878927887e+00	1.0047659001e+05	3.4172568756e+35
8.5792724777e+00	1.0137243242e+05	3.4477249043e+35
8.5707429120e+00	1.0134204019e+05	3.4466912499e+35
8.5621569786e+00	1.0163364203e+05	3.4566087678e+35
8.5535882303e+00	1.0204628376e+05	3.4706429105e+35
8.5450366155e+00	1.0213277588e+05	3.4735845489e+35
8.5365020829e+00	1.0286639021e+05	3.4985351229e+35
8.5279845814e+00	1.0306690411e+05	3.5053546965e+35
8.5194840600e+00	1.0347223827e+05	3.5191403052e+35
8.5109280316e+00	1.0362325300e+05	3.5242763885e+35
8.5024614626e+00	1.0395898140e+05	3.5356946718e+35
8.4939395741e+00	1.0564404783e+05	3.5930045869e+35
8.4855067545e+00	1.0485312470e+05	3.5661049130e+35
8.4770188020e+00	1.0512792652e+05	3.5754510546e+35
8.4685478134e+00	1.0629742179e+05	3.6152261478e+35
8.4600937378e+00	1.0607779610e+05	3.6077565730e+35
8.4516565247e+00	1.0700558264e+05	3.6393110370e+35
8.4431648359e+00	1.0664752001e+05	3.6271331557e+35
8.4347613384e+00	1.0687369964e+05	3.6348256332e+35
8.4263035492e+00	1.0712490852e+05	3.6433693673e+35
8.4179335657e+00	1.0769596052e+05	3.6627911189e+35
8.4095094733e+00	1.0827341857e+05	3.6824307434e+35
8.4011022246e+00	1.0853100713e+05	3.6911914534e+35
8.3927117691e+00	1.0859547720e+05	3.6933841113e+35
8.3843380565e+00	1.0974509161e+05	3.7324830471e+35
8.3759108803e+00	1.0914606130e+05	3.7121097397e+35
8.3675706432e+00	1.1015748622e+05	3.7465087850e+35
8.3591771226e+00	1.0994262798e+05	3.7392013537e+35
8.3508701607e+00	1.1046505759e+05	3.7569694345e+35
8.3425100944e+00	1.1080917147e+05	3.7686729121e+35
8.3341667500e+00	1.1088232457e+05	3.7711608840e+35
8.3258400773e+00	1.1159962289e+05	3.7955565429e+35
8.3175300263e+00	1.1182688932e+05	3.8032859829e+35
8.3092365473e+00	1.1210197836e+05	3.8126418926e+35
8.3009595909e+00	1.1214072925e+05	3.8139598288e+35
8.2926303394e+00	1.1306553295e+05	3.8454128449e+35
8.2843177864e+00	1.1218564542e+05	3.8154874491e+35
8.2760903749e+00	1.1339997310e+05	3.8567873144e+35
8.2678109317e+00	1.1443781191e+05	3.8920847085e+35
8.2595480375e+00	1.1412333170e+05	3.8813890864e+35
8.2513016428e+00	1.1426681323e+05	3.8862689618e+35
8.2430716982e+00	1.1533265493e+05	3.9225187477e+35
8.2347903422e+00	1.1490832107e+05	3.9080869502e+35
8.2265932855e+00	1.1535973220e+05	3.9234396587e+35
8.2183449897e+00	1.1587923018e+05	3.9411080332e+35
8.2101806240e+00	1.1603275310e+05	3.9463294213e+35
8.2019651909e+00	1.1637470557e+05	3.9579593884e+35
8.1937661827e+00	1.1729942933e+05	3.9894096857e+35
8.1855835503e+00	1.1720187660e+05	3.9860918707e+35
8.1774172445e+00	1.1735668780e+05	3.9913570736e+35
8.1692672167e+00	1.1777723229e+05	4.0056599926e+35
8.1610668147e+00	1.1836972408e+05	4.0258109219e+35
8.1529493294e+00	1.1840491066e+05	4.0270076343e+35
8.1447816384e+00	1.1933037712e+05	4.0584831912e+35
8.1366302959e+00	1.1580392073e+05	3.9385467230e+35
8.1284952530e+00	1.1820311728e+05	4.0201445450e+35
8.1203764607e+00	1.1942598037e+05	4.0617347032e+35
8.1122738704e+00	1.2039850126e+05	4.0948106039e+35
8.1041874336e+00	1.2073067518e+05	4.1061079979e+35
8.0960515557e+00	1.1957034833e+05	4.0666447268e+35
8.0879974118e+00	1.2139267719e+05	4.1286230028e+35
8.0798939918e+00	1.2142783083e+05	4.1298185948e+35
8.0718067932e+00	1.2095144761e+05	4.1136165738e+35
8.0638007919e+00	1.2218672993e+05	4.1556291160e+35
8.0557457607e+00	1.2041625035e+05	4.0954142589e+35
8.0476420409e+00	1.1274123015e+05	3.8343831517e+35
8.0396192436e+00	1.2217551446e+05	4.1552476725e+35
8.0316124265e+00	1.2375659050e+05	4.2090208249e+35
8.0235571638e+00	1.2388204826e+05	4.2132877032e+35
8.0155822920e+00	1.2436702444e+05	4.2297819751e+35
8.0075591358e+00	1.2465778020e+05	4.2396707175e+35
7.9995520251e+00	1.2490016931e+05	4.2479144872e+35
7.9915609117e+00	1.2469894313e+05	4.2410706886e+35
7.9835857477e+00	1.2560245688e+05	4.2717996231e+35
7.9756264855e+00	1.2600380821e+05	4.2854497737e+35
7.9676195940e+00	1.2513509113e+05	4.2559042904e+35
7.9596921191e+00	1.2657051941e+05	4.3047238929e+35
7.9517171733e+00	1.0513009758e+05	3.5755248934e+35
7.9437581920e+00	1.2717455421e+05	4.3252674051e+35
7.9358151273e+00	1.1250316521e+05	3.8262864493e+35
7.9278879314e+00	1.2472154127e+05	4.2418392619e+35
7.9199765569e+00	1.2879201910e+05	4.3802781595e+35
7.9120809564e+00	1.0990002175e+05	3.7377522954e+35
7.9042010829e+00	1.2891943503e+05	4.3846116362e+35
7.8962745377e+00	1.2751055895e+05	4.3366950869e+35
7.8884261012e+00	1.3008606247e+05	4.4242891933e+35
7.8805311478e+00	9.6285254640e+04	3.2747075551e+35
7.8726519815e+00	1.2701692609e+05	4.3199063975e+35
7.8647885552e+00	1.3110212036e+05	4.4588458082e+35
7.8569408215e+00	1.0924446599e+05	3.7154565303e+35
7.8490471257e+00	1.3167414683e+05	4.4783007020e+35
7.8412307596e+00	1.2990360675e+05	4.4180837871e+35
7.8333685835e+00	1.2217349064e+05	4.1551788417e+35
7.8255833972e+00	1.1574227452e+05	3.9364501058e+35
7.8177525525e+00	1.3292252143e+05	4.5207585192e+35
7.8099373643e+00	1.3316723607e+05	4.5290813809e+35
7.8021377858e+00	1.3384556670e+05	4.5521517299e+35
7.7943537701e+00	9.2779630174e+04	3.1554795906e+35
7.7865852709e+00	1.3256102266e+05	4.5084637730e+35
7.7787717319e+00	1.3400087194e+05	4.5574337357e+35
7.7710342469e+00	1.3565996256e+05	4.6138602011e+35
7.7632518709e+00	1.0922904424e+05	3.7149320294e+35
7.7554850668e+00	1.3573486821e+05	4.6164077780e+35
7.7477337879e+00	1.3627096218e+05	4.6346405902e+35
7.7399979876e+00	1.3379390708e+05	4.5503947617e+35
7.7322776197e+00	1.3579215804e+05	4.6183562324e+35
7.7245726380e+00	1.3114035758e+05	4.4601462742e+35
7.7168234468e+00	1.0599285982e+05	3.6048678496e+35
7.7091492183e+00	1.3662250301e+05	4.6465966619e+35
7.7014309259e+00	1.3348092287e+05	4.5397500190e+35
7.6937280729e+00	1.2608709766e+05	4.2882824879e+35
7.6860406130e+00	1.1659307715e+05	3.9653863101e+35
7.6783685003e+00	1.2414058578e+05	4.2220806880e+35
7.6707116886e+00	1.3989081520e+05	4.7577535223e+35
7.6630114102e+00	1.3185879666e+05	4.4845807309e+35
7.6553851807e+00	1.2072633854e+05	4.1059605064e+35
7.6477156273e+00	1.4055020210e+05	4.7801795863e+35
7.6400614261e+00	1.3693463295e+05	4.6572123504e+35
7.6324807852e+00	1.4053223236e+05	4.7795684267e+35
7.6248570339e+00	1.4151627820e+05	4.8130362964e+35
7.6171904755e+00	1.4126707671e+05	4.8045608346e+35
7.6095972240e+00	1.2154757505e+05	4.1338911529e+35
7.6020190963e+00	1.3879370294e+05	4.7204402097e+35
7.5943983718e+00	1.4291190956e+05	4.8605023864e+35
7.5867929109e+00	1.1739819837e+05	3.9927688679e+35
7.5792601126e+00	1.4165356044e+05	4.8177053310e+35
7.5716849270e+00	1.3442102093e+05	4.5717232035e+35
7.5641248686e+00	1.4226598736e+05	4.8385342636e+35
7.5565227905e+00	1.2072581953e+05	4.1059428548e+35
7.5489929643e+00	1.3956744678e+05	4.7467556077e+35
7.5414781297e+00	1.4231365305e+05	4.8401553963e+35
7.5339214815e+00	1.4646200064e+05	4.9812426818e+35
7.5263799618e+00	1.4568026257e+05	4.9546553960e+35
7.5188535252e+00	1.3112667561e+05	4.4596809440e+35
7.5113421266e+00	1.4749485901e+05	5.0163706887e+35
7.5038457209e+00	1.3958885793e+05	4.7474838112e+35
7.4963642633e+00	1.4291904683e+05	4.8607451285e+35
7.4888977091e+00	1.4636937729e+05	4.9780925172e+35
7.4813900423e+00	1.3281928415e+05	4.5172473698e+35
7.4738974133e+00	1.3817783265e+05	4.6994941668e+35
7.4664755249e+00	1.5025504311e+05	5.1102458701e+35
7.4590127251e+00	1.3992223416e+05	4.7588220963e+35
7.4515648286e+00	1.4384877339e+05	4.8923655734e+35
7.4440763762e+00	1.4918751427e+05	5.0739387036e+35
7.4366582632e+00	1.4834049356e+05	5.0451311244e+35
7.4292549200e+00	1.4992698602e+05	5.0990884917e+35
7.4218112188e+00	1.5170842489e+05	5.1596760793e+35
7.4143824190e+00	1.5112375660e+05	5.1397912312e+35
7.4069684759e+00	1.4506422800e+05	4.9337037657e+35
7.3995693451e+00	1.2194043355e+05	4.1472524585e+35
7.3921849820e+00	1.4540248710e+05	4.9452081197e+35
7.3848153427e+00	1.4686921336e+05	4.9950921809e+35
7.3774603830e+00	1.5162877996e+05	5.1569673171e+35
7.3700657410e+00	1.4040314723e+05	4.7751781797e+35
7.3626859078e+00	1.5370059913e+05	5.2274308779e+35
7.3553749402e+00	1.5373932040e+05	5.2287478070e+35
7.3480244836e+00	1.0473713831e+05	3.5621601606e+35
7.3406348181e+00	1.5067912056e+05	5.1246689468e+35
7.3333137778e+00	1.5399962344e+05	5.2376008377e+35
7.3260073260e+00	1.2894540717e+05	4.3854949611e+35
7.3186618559e+00	1.3220625453e+05	4.4963979393e+35
7.3113845569e+00	1.5601639053e+05	5.3061920510e+35
7.3040683661e+00	1.3893471826e+05	4.7252362083e+35
7.2967668026e+00	1.4447499157e+05	4.9136635531e+35
7.2894798227e+00	1.5518023103e+05	5.2777538663e+35
7.2822073827e+00	1.4270067886e+05	4.8533183293e+35
7.2749494391e+00	1.4916357341e+05	5.0731244635e+35
7.2676531295e+00	1.6056582107e+05	5.4609203591e+35
7.2603714406e+00	1.5711516943e+05	5.3435620468e+35
7.2531569366e+00	1.5047698672e+05	5.1177942784e+35
7.2459042526e+00	1.6056634213e+05	5.4609380808e+35
7.2386660586e+00	1.5314282284e+05	5.2084606395e+35
7.2314423112e+00	1.6080328225e+05	5.4689965273e+35
7.2241807779e+00	1.6284776956e+05	5.5385305186e+35
7.2169858980e+00	1.5267433019e+05	5.1925269806e+35
7.2097533543e+00	1.6077375077e+05	5.4679921477e+35
7.2025871693e+00	1.4709461353e+05	5.0027581485e+35
7.1953834420e+00	1.4249479399e+05	4.8463160863e+35
7.1881941100e+00	1.4458259153e+05	4.9173230792e+35
7.1810191302e+00	1.6297741117e+05	5.5429396917e+35
7.1738584598e+00	1.2100966988e+05	4.1155967409e+35
7.1666606944e+00	1.5772152409e+05	5.3641844586e+35
7.1595286166e+00	1.6224361053e+05	5.5179827812e+35
7.1523595634e+00	1.4326131999e+05	4.8723860020e+35
7.1452048530e+00	1.6563067440e+05	5.6331784431e+35
7.1380644424e+00	1.5491344800e+05	5.2686804479e+35
7.1309382889e+00	1.6740772919e+05	5.6936169261e+35
7.1238263496e+00	1.6511490909e+05	5.6156370182e+35
7.1166779347e+00	1.6122407567e+05	5.4833079130e+35
7.1095943976e+00	1.5715534215e+05	5.3449283400e+35
7.1024745021e+00	1.5152937222e+05	5.1535864124e+35
7.0953688527e+00	1.6999005230e+05	5.7814429701e+35
7.0883276509e+00	1.7009967065e+05	5.7851711425e+35
7.0812001218e+00	1.3334209962e+05	4.5350285738e+35
7.0741369553e+00	1.6487245345e+05	5.6073909859e+35
7.0670878651e+00	1.7008351367e+05	5.7846216360e+35
7.0600029652e+00	1.6905331661e+05	5.7495841415e+35
7.0529820008e+00	1.6585884891e+05	5.6409387670e+35
7.0459253414e+00	1.5790811610e+05	5.3705305422e+35
7.0388827885e+00	1.6309760946e+05	5.5470276930e+35
7.0318543000e+00	1.7377715834e+05	5.9102442575e+35
7.0248398337e+00	1.7201487072e+05	5.8503080130e+35
7.0177900979e+00	1.6876755733e+05	5.7398653316e+35
7.0108036484e+00	1.6868015164e+05	5.7368926224e+35
7.0037820423e+00	1.5653404829e+05	5.3237978388e+35
6.9967744870e+00	1.7550019622e+05	5.9688455998e+35
6.9898297976e+00	1.5856069832e+05	5.3927251756e+35
6.9828501201e+00	1.7395885387e+05	5.9164238096e+35
6.9758357051e+00	1.7727306566e+05	6.0291417373e+35
6.9688839332e+00	1.7438294310e+05	5.9308472870e+35
6.9618975348e+00	1.7869611479e+05	6.0775403188e+35
6.9549735016e+00	1.7381528130e+05	5.9115408376e+35
6.9480149521e+00	1.6429705055e+05	5.5878212580e+35
6.9410703130e+00	1.7612351632e+05	5.9900450146e+35
6.9341395426e+00	1.6797192938e+05	5.7128056444e+35
6.9272225994e+00	1.5988611955e+05	5.4378033853e+35
6.9202715515e+00	1.5594882531e+05	5.3038941255e+35
6.9133822340e+00	1.8145277888e+05	6.1712957827e+35
6.9064589204e+00	1.7930773861e+05	6.0983419375e+35
6.8995970635e+00	1.7417779011e+05	5.9238699357e+35
6.8927013186e+00	1.8093776499e+05	6.1537799141e+35
6.8858193436e+00	1.7066902781e+05	5.8045352520e+35
6.8789037779e+00	1.8162027223e+05	6.1769923117e+35
6.8720493138e+00	1.8207973160e+05	6.1926187446e+35
6.8651613656e+00	1.8283739928e+05	6.2183873845e+35
6.8583342478e+00	1.8309363810e+05	6.2271021896e+35
6.8514737520e+00	1.6995220711e+05	5.7801558372e+35
6.8446269678e+00	1.8376258989e+05	6.2498535597e+35
6.8377938542e+00	1.7278313967e+05	5.8764372074e+35
6.8309743702e+00	1.8580699664e+05	6.3193848109e+35
6.8241219061e+00	1.7972000244e+05	6.1123632273e+35
6.8173296520e+00	1.8601250361e+05	6.3263742012e+35
6.8105045222e+00	1.8573885258e+05	6.3170671989e+35
6.8036930446e+00	1.8233107762e+05	6.2011671430e+35
6.7968951783e+00	1.8338298376e+05	6.2369429738e+35
6.7901108825e+00	1.8626039319e+05	6.3348050446e+35
6.7833401167e+00	1.8343837191e+05	6.2388267512e+35
6.7765369186e+00	1.9026833820e+05	6.4711171707e+35
6.7697931828e+00	1.8953979964e+05	6.4463392261e+35
6.7630171172e+00	1.8268293682e+05	6.2131340426e+35
6.7562546027e+00	1.8281902896e+05	6.2177626011e+35
6.7495055987e+00	1.8613470931e+05	6.3305304755e+35
6.7427700648e+00	1.8550687131e+05	6.3091774051e+35
6.7360479607e+00	1.8824793242e+05	6.4024022040e+35
6.7292939625e+00	1.9249627114e+05	6.5468902356e+35
6.7225986877e+00	1.8805980995e+05	6.3960040690e+35
6.7158716194e+00	1.9205884138e+05	6.5320130404e+35
6.7091580007e+00	1.9416809826e+05	6.6037498753e+35
6.7024577913e+00	1.9121273472e+05	6.5032365483e+35
6.6957709511e+00	1.9004001197e+05	6.4633516865e+35
6.6890526964e+00	1.9459634250e+05	6.6183146668e+35
6.6823925638e+00	1.8285403746e+05	6.2189532569e+35
6.6757011155e+00	1.9147898860e+05	6.5122919699e+35
6.6690675310e+00	1.8992002500e+05	6.4592708724e+35
6.6624027289e+00	1.8912383170e+05	6.4321919575e+35
6.6557069359e+00	1.9346377978e+05	6.5797956671e+35
6.6490687979e+00	1.9441351540e+05	6.6120966297e+35
6.6424438880e+00	1.9890023582e+05	6.7646921369e+35
6.6357881326e+00	1.9781250241e+05	6.7276978035e+35
6.6291896479e+00	1.9852759649e+05	6.7520184949e+35
6.6225604143e+00	1.9632041148e+05	6.6769510773e+35
6.6159444261e+00	2.0132612812e+05	6.8471978941e+35
6.6093416435e+00	2.0124744892e+05	6.8445219767e+35
6.6027084310e+00	1.9825854041e+05	6.7428677689e+35
6.5961320282e+00	1.9730575172e+05	6.7104629702e+35
6.5895252906e+00	1.9758229327e+05	6.7198682805e+35
6.5829317745e+00	1.9903309787e+05	6.7692108388e+35
6.5763946889e+00	2.0349189789e+05	6.9208567595e+35
6.5697842483e+00	1.9426849323e+05	6.6071643564e+35
6.5632301594e+00	2.0423834979e+05	6.9462439456e+35
6.5566891343e+00	2.0620081414e+05	7.0129882965e+35
6.5501182296e+00	2.0415940498e+05	6.9435589951e+35
6.5436033006e+00	2.0352984593e+05	6.9221473907e+35
6.5370585851e+00	2.0767898694e+05	7.0632616606e+35
6.5305269482e+00	2.0414568993e+05	6.9430925396e+35
6.5240083507e+00	2.0648623654e+05	7.0226956491e+35
6.5175027536e+00	2.0735410003e+05	7.0522121013e+35
6.5109677251e+00	2.0877169685e+05	7.1004252472e+35
6.5044880968e+00	2.0510890263e+05	6.9758518641e+35
6.4979791285e+00	2.0959898427e+05	7.1285616879e+35
6.4914831741e+00	2.0806243270e+05	7.0763028341e+35
6.4850001946e+00	1.9852723246e+05	6.7520061143e+35
6.4785301511e+00	2.0937778194e+05	7.1210384908e+35
6.4720311175e+00	2.0616365268e+05	7.0117244176e+35
6.4655869137e+00	2.0712212955e+05	7.0443226744e+35
6.4591138096e+00	2.0138951811e+05	6.8493538178e+35
6.4526536538e+00	2.0861534819e+05	7.0951077545e+35
6.4462064075e+00	2.0484840100e+05	6.9669920791e+35
6.4397720321e+00	2.0320914823e+05	6.9112403085e+35
6.4333504889e+00	2.1309305649e+05	7.2473967550e+35
6.4269004345e+00	2.1444625442e+05	7.2934196638e+35
6.4205045232e+00	2.1157000026e+05	7.1955968841e+35
6.4140801888e+00	2.1496207807e+05	7.3109630725e+35
6.4076686979e+00	2.0919757489e+05	7.1149095629e+35
6.4012700120e+00	2.1744486733e+05	7.3954039226e+35
6.3948840927e+00	2.1487379864e+05	7.3079606469e+35
6.3885109020e+00	2.1761688875e+05	7.4012544535e+35
6.3821096702e+00	2.1810549610e+05	7.4178722232e+35
6.3757212535e+00	2.1520570716e+05	7.3192490145e+35
6.3693456134e+00	2.1589762928e+05	7.3427816169e+35
6.3629827118e+00	2.1806465119e+05	7.4164830683e+35
6.3566325104e+00	2.1747624066e+05	7.3964709445e+35
6.3502949712e+00	2.2232689478e+05	7.5614440110e+35
6.3439700565e+00	2.1799718378e+05	7.4141884693e+35
6.3376175628e+00	2.1287572736e+05	7.2400052875e+35
6.3312777785e+00	2.2181286344e+05	7.5439615594e+35
6.3249506654e+00	2.2157022073e+05	7.5357091647e+35
6.3186361856e+00	2.2360540150e+05	7.6049266360e+35
6.3123343012e+00	2.2473986361e+05	7.6435102347e+35
6.3060052088e+00	2.2559619915e+05	7.6726346162e+35
6.2997284817e+00	2.2084209188e+05	7.5109451543e+35
6.2934246299e+00	2.2423472356e+05	7.6263301801e+35
